adherent	/ədhiərənt/\n\n1. adepto\n2. partidário
adherents	/ədhiərənts/\n\ngrupo não organizado
adhesion	/ədhiːʒn/\n\n[s]\nadesão
adhesive	/ədhiːsiv/\n\n[adjective]\nadesivo
adhesive plaster	/ədhiːsivplɑːstər/\n\n[s]\ndiaquilão
adhesive tape	/ədhiːsivteip/\n\n[s]\nfita adesiva
adiabatic	/ædiəbætik/\n\n[adjective]\nadiabático
adieu	/ədjuː/\n\n1. adeus\n2. atélogo
adipose	/ædipous/\n\n[s]\n\n1. adipose\n2. obesidade
adjacent	/ədʒeisnt/\n\n[adjective]\n\n1. adjacente\n2. apenso\n3. contíguo\n4. junto\n5. próximo\n6. vizinho
adjective	/ædʒiktiv/\n\n[s]\nadjetivo
adjourn	/ədʒəːn/\n\n[vt]\n\n1. adiar\n2. procrastinar
adjournment	/ədʒəːnmənt/\n\n[s]\n\n1. adiamento\n2. demora\n3. protelação
adjudication	/ədʒuːdikeiʃən/\n\n[s]\nveredito
adjunct	/ædʒʌŋkt/\n\n[s]\n\n1. acréscimo\n2. emenda\n3. suplemento
adjust	/ədʒʌst/\n\n[vt]\n\n1. acomodar\n2. adaptar\n3. ajeitar\n4. ajustar\n5. dispor
adjustable	[adjective]\najustável
adjustable wrench	/ədʒʌstəblrentʃ/\n\n[s]\nchave
adjustment	/ədʒʌstmənt/\n\n[s]\n\n1. a. adaptação\n  b. ajuste\n2. a. arranjo\n  b. disposição
adjutant	/ædʒutənt/\n\n[s]\najudante de ordens
administer	/ədministər/\n\n[vt]\n\n1. administrar\n2. gerir\n3. reger
administered	administrado
administrable	[adjective]\n\n1. administrável\n2. gerenciável
administrate	[vt]\nadministrar
administration	/ədministreiʃən/\n\n[s]\nadministração
administrative	/ədministrətiv/\n\n[adjective]\nadministrativo
administrator	/ədministreitər/\n\n[s]\n\n1. administrador\n2. gerente
admirable	/ædmərəbl/\n\n[adjective]\nadmirável
admirably	[adverb]\n\n1. admiravelmente\n2. de forma admirável
admiral	/ædmərəl/\n\n[s]\nalmirante
admirality	/ædmərælitiː/\n\n[s]\nalmirantado
Admirality Islands	/ædmərælitiːailəndz/\n\nIlhas do Almirantado
admiralship	/ædmərɔlʃip/\n\n[s]\nalmirantado
admiration	/ædməreiʃən/\n\n[s]\nadmiração
admire	/ədmaiər/\n\n[vt]\n\n1. admirar\n2. ficar encantado com
admirer	/ədmairər/\n\n[s]\nadmirador
admissibility	[s]\nadmissibilidade
admission	/ədmiʃən/\n\n[s]\n\n1. a. aceitação\n  b. acolhida\n  c. acolhimento\n  d. admissão\n2. confissão
admit	/ədmit/\n\n[vt]\n\n1. admitir\n2. a. aquiescer\n  b. comportar\n  c. consentir\n  d. permitir\n3. a. confessar\n  b. professar\n  c. reconhecer
admittance	/ədmitns/\n\n[s]\nadmitância
admittedly	[adverb]\nreconhecidamente
admixture	/ədmikstʃər/\n\n[s]\nmistura
admonish	/ədmɔniʃ/\n\n1. admoestar\n2. advertir\n3. exortar\n4. induzir\n5. repreender
admonition	/ædməniʃən/\n\n[s]\n\n1. admoestação\n2. repreensão
ado	/ədou/\n\n[s]\n\n1. barulho\n2. ruído
adobe	/ədoubiː/\n\n[s]\n\n1. adobe\n2. adobo\n3. tijolo cru
adolescent	/ædəlesnt/\n\n[s]\nadolescente
Adonis	/ədɔniːz/\n\nAdônis
adopt	/ədɔpt/\n\n[vt]\n\n1. aceitar\n2. admitir\n3. adotar como própria
adopted	/ədɔptid/\n\n[adjective]\nadoptivo
adoption	/ədɔpʃən/\n\n[s]\nadopção
adoptive	/ədɔptiv/\n\n[adjective]\nadoptivo
adorable	/ədɔːrəbl/\n\n[adjective]\nadorável
adoration	/ædəreiʃən/\n\n[s]\nadoração
adore	/ədɔːr/\n\n[vt]\n\n1. adorar\n2. idolatrar\n3. reverenciar
adorer	/ədɔːrər/\n\n[s]\nadorador
adorn	/ədɔːn/\n\n[vt]\n\n1. a. decorar\n  b. fazer decoração\n  c. ladear\n2. a. adornar\n  b. ornamentar
adornment	/ədɔːnmənt/\n\n[s]\n\n1. adorno\n2. ornamento
adrenal	[s]\nadrenal
adrenaline	/ədrenəlain/\n\n[s]\nadrenalina
adrenergic	[adjective]\nadrenérgico
adrenergically	[adverb]\nadrenergicamente
adrenocorticotropic	[adjective]\nadrenocorticotrópico
Adrian	/eidriən/\n\nAdriano
Adriatic	/ədriætik/\n\nAdriático
Adriatic Sea	/ədriætiksiə/\n\nMar Adriático
adroit	/ədrɔit/\n\n[adjective]\n\n1. a. ágil\n  b. hábil\n  c. jeitoso\n2. a. alerta\n  b. animado\n  c. bem disposto\n  d. vivo
adulation	[s]\nadulação
adult	/ædʌlt/\n\n[adjective]\nadulto
adulterate	/ədʌltərət/\n\n1. diluir\n2. falsificar
adulterer	/ədʌltərər/\n\n[s]\nadúltero
adulteress	[s]\nadúltera
adulterous	/ədʌltərəs/\n\n[adjective]\nadulterino
adultery	/ədʌltəriː/\n\n[s]\nadultério
advance	/ədvɑːns/\n\n[s]\n[vi]\n\n1. a. avanço\n  b. progresso\n2. a. avançar\n  b. progredir\n  c. aproximar-se\n  d. dirigir-se\n  e. acercar-se\n  f. adiantar-se\n  g. altear\n  h. elevar\n  i. ganhar terreno
advanced	[adjective]\navançado
advancement	/ədvɑːnsmənt/\n\n[s]\nprogresso
advantage	/ədvɑːntidʒ/\n\n[s]\n\n1. benefício\n2. vantagem
advantageous	/ædvənteidʒəs/\n\n[adjective]\n\n1. vantajoso\n2. a. favorável\n  b. propício\n3. a. profícuo\n  b. útil
advent	/ædvənt/\n\n[s]\nadvento
adventitious	/ædventiʃəs/\n\n[adjective]\n\n1. a. acessório\n  b. secundário\n2. a. acidental\n  b. fortuito
adventure	/ədventʃər/\n\n[s]\naventura
adventurer	/ədventʃərər/\n\n[s]\naventureiro
adventurous	/ədventʃərəs/\n\n[adjective]\naventureiro
adverb	/ædvəːb/\n\n[s]\nadvérbio
adverbial	/ədvəːbiəl/\n\n[adjective]\nadvérbial
adversary	/ædvəsəriː/\n\n[s]\n\n1. adversário\n2. inimigo
adverse	/ædvəːs/\n\n1. daninho\n2. nocivo
adversity	[s]\nadversidade
advert	/ædvəːt/\n\n1. a. atender\n  b. fixar a atenção em\n  c. prestar a atenção\n2. a. reclamo\n  b. publicidade
advertence	/ədvəːtəns/\n\n[s]\nadvertência
advertency	/ədvəːtənsiː/\n\n[s]\nadvertência
advertise	/ædvətaiz/\n\n1. a. anunciar\n  b. noticiar\n  c. notificar\n2. fazer propaganda de\n3. fazer reclamo de
advertisement	/ədvəːtismənt/\n\n[s]\n\n1. anúncio\n2. a. reclamo\n  b. publicidade
advice	/ədvais/\n\n[s]\nconselho
advisable	/ədvaizəbl/\n\naconselhável
advise	/ədvaiz/\n\n1. a. anunciar\n  b. avisar\n  c. comunicar\n2. a. aconselhar\n  b. persuadir
advocate	/ædvəkeit/\n\n[s]\nadvogado
adze	/ædz/\n\nenxó
aegis	/iːdʒis/\n\n[s]\négide
Aeneas	/əniːz/\n\nEnéias
Aeolus	/iːələs/\n\nÉolo
aeon	/iːən/\n\néon
aerate	/ɛəreit/\n\n1. a. arejar\n  b. ventilar\n2. abanar
aerial	/ɛəriəl/\n\n1. aéreo\n2. antena
aerobatics	/ɛərəbætiks/\n\nacrobacias aéreas
aerobic	/ɛəroubik/\n\naeróbico
aerobically	aerobicamente
aerodrome	/ɛərədroum/\n\n[s]\n\n1. aeródromo\n2. aeroporto
aerodynamic	[adjective]\naerodinâmico
aerodynamically	[adverb]\n\n1. aerodinamicamente\n2. de forma aerodinâmica
aerogramme	/ɛərougræm/\n\n[s]\naerograma
aerolite	/ɛərəlit/\n\n[s]\naerólito
aeronaut	/ɛərənɔːt/\n\n[s]\naeronauta
aeronautic	[adjective]\naeronáutico
aeronautical	relativo à aviação
aeronautics	/ɛərənɔːtiks/\n\n[s]\n\n1. aeronáutica\n2. aviação
aeroplane	/ɛərəplein/\n\n[s]\n\n1. aeroplano\n2. avião
aerosol	/ɛərəsɔl/\n\n[s]\naerossol
aesthete	/iːsθiːt/\n\nesteta
aesthetic	/iːsθetik/\n\n[adjective]\nestético
aesthetically	[adverb]\nesteticamente
aesthetics	/iːsθetiks/\n\n[s]\nestética
aetiology	/iːtiɔlədʒiː/\n\n[s]\netiologia
afaik	1. até onde eu sei\n2. até o quanto que eu sei
afebrile	[adjective]\nafebril
affable	/æfəbl/\n\n1. afável\n2. amável\n3. bondoso\n4. gentil\n5. lhano
affair	/əfɛər/\n\n[s]\n\n1. assunto\n2. caso\n3. causa\n4. coisa\n5. negócio\n6. questão
affect	/æfekt/\n\n1. afetar\n2. influenciar
affectation	/æfekteiʃən/\n\n[s]\n\n1. a. afetação\n  b. fingimento\n2. a. ação de afectar\n  b. ação de fingir
affected	/əfektid/\n\nafetado
affecting	/əfektiŋ/\n\n1. comovente\n2. enternecedor
affection	/əfekʃən/\n\n[s]\n\n1. a. abalo\n  b. afecção\n  c. choque\n  d. comoção\n  e. impressão moral\n2. a. amor\n  b. afeição\n  c. carinho\n  d. ternura
affectionate	/əfekʃəneit/\n\n1. que ama\n2. dedicado
affiliate	/əfilieit/\n\n1. a. filial\n  b. sucursal\n2. a. afiliar-se\n  b. tornar-se membro de um grupo
affiliation	/əfilieiʃən/\n\n1. a. filial\n  b. sucursal\n2. parentesco
affined	/əfaind/\n\naparentado
affinity	/əfinitiː/\n\n[s]\n\n1. afinidade\n2. parentesco
affirm	/əfəːm/\n\n1. a. afirmar\n  b. assegurar\n  c. confirmar\n2. a. dizer sim\n  b. responder que sim
affirmation	/æfəmeiʃən/\n\n[s]\nafirmação
affirmative	[s]\n[adjective]\n\n1. afirmativa\n2. afirmativo
affix	/əfiks/\n\n1. afixo\n2. a. aprazar\n  b. cravar\n  c. determinar\n  d. fixar
afflict	/əflikt/\n\n1. acabrunhar\n2. afligir\n3. angustiar
affliction	/əflikʃən/\n\n[s]\n\n1. aflição\n2. agonia\n3. pesar
affluence	/æfleəns/\n\nriqueza
affluent	/æfleənt/\n\nrico
afford	/æfəd/\n\n[vt]\n[vi]\n\n1. a. aquiescer\n  b. consentir\n  c. permitir\n2. a. se permitir\n  b. poder
affordable	[adjective]\n\n1. possível financeiramente\n2. pagável
Afghan	/æfgæn/\n\n1. afegã\n2. afegane
Afghanistan	/æfgænistɑːn/\n\n[s]\nAfeganistão
afire	/əfaiər/\n\nardente
aflame	/əfleim/\n\nardente
afoot	[adjective]\n[adverb]\n\n1. a pé\n2. a. em execução\n  b. em progresso\n3. andando
aforementioned	[adjective]\n\n1. previamente citado\n2. acima mencionado\n3. supracitado
afraid	/əfreid/\n\n1. tímido\n2. timorato
afresh	/əfreʃ/\n\n1. de novo\n2. novamente\n3. outra vez
Africa	/æfrikə/\n\n[s]\nÁfrica
African	/æfrikən/\n\n1. africano\n2. da África
Afrikaans	/æfrikɑːns/\n\nAfricâner
Afrikaner	/æfrikɑːnər/\n\nbôer
after	/ɑːftər/\n\n1. a. após\n  b. depois de\n  c. depois que\n2. a. atrás de\n  b. detrás de\n  c. por trás de
afterlife	[s]\nvida após a morte
afterload	[s]\npós-carga
afternoon	/ɑːftənuːn/\n\n[s]\ntarde
afterthought	[s]\n\n1. reconsideração\n2. reflexão após um ato
afterwards	/ɑːftəwədz/\n\n1. depois\n2. atrás\n3. em seguida
again	/əgein/\n\n1. de novo\n2. novamente\n3. outra vez
against	/əgenst/\n\n1. contra\n2. de fronte de\n3. em frente de\n4. em troca de
against one's will	/əgenstwʌnzwil/\n\n1. contra a vontade\n2. de mau grado
Agamemnon	/ægəmemnən/\n\n[s]\nAgamemnon
agape	/əgeip/\n\nágape
agar	/eigər/\n\nágar-ágar
agar-agar	ágar-ágar
agate	/ægət/\n\nágata
Agatha	/ægəθə/\n\nÁgata
agave	/əgeiv/\n\n1. agave\n2. pita\n3. piteira
age	/eidʒ/\n\n[s]\n\n1. idade\n2. a. época\n  b. era
aged	/eidʒd/\n\n[adjective]\nidoso
agency	/eidʒənsiː/\n\n[s]\nagência
agenda	/ədʒendə/\n\n1. a. agenda\n  b. canhenho\n  c. memento\n  d. ritual\n2. ordem do dia
agent	/eidʒənt/\n\n[s]\n\n1. agente\n2. a. ferramenta\n  b. instrumento\n3. intendente\n4. a. intermediário\n  b. mediador\n5. representante
agglomerate	/əglɔməreit/\n\n1. aglomerado\n2. aglomerar
agglomeration	/əglɔməreiʃən/\n\n[s]\naglomeração
agglutinable	[adjective]\naglutinável
agglutinate	/əgluːtineit/\n\naglutinar
agglutination	[s]\naglutinação
agglutinin	[s]\naglutinina
aggrandize	/əgrændaiz/\n\naumentar
aggravate	[vt]\nagravar
aggravation	[s]\nagravamento
aggregate	/ægrigeit/\n\n1. agregar\n2. aglomerar
aggregation	[s]\n\n1. agregação\n2. aglomeração
aggression	/əgreʃən/\n\n1. agressão\n2. a. crise\n  b. ataque
aggressive	/əgresiv/\n\n1. agressivo\n2. ofensivo
aggressively	agresivamente
aggressiveness	[s]\nagressividade
aggressor	/əgresər/\n\n[s]\n\n1. agressor\n2. assaltante\n3. atacante
aggro	/ægrou/\n\n[s]\nagressão
agile	/ædʒail/\n\n1. a. ágil\n  b. lépido\n  c. lesto\n2. a. alerta\n  b. animado\n  c. bem disposto\n  d. vivo
agility	[s]\nagilidade
agitable	[adjective]\nagitável
agitate	/ædʒiteit/\n\n1. a. agitar\n  b. amotinar\n  c. sacolejar\n  d. sacudir\n2. a. acirrar\n  b. aguçar\n  c. atiçar\n  d. estimular\n  e. excitar\n  f. inflamar\n3. a. abalar\n  b. estremecer
agitated	/ædʒiteitid/\n\n1. ansioso\n2. inquieto\n3. nervoso
agitation	/ædʒiteiʃən/\n\n[s]\n\n1. a. agitação\n  b. alvoroço\n  c. balbúrdia\n  d. tumulto\n2. excitação doentia
aglow	/əglou/\n\nardente
agnostic	/ægnɔstik/\n\n1. agnóstico\n2. agnosticista
ago	1. anteriormente\n2. há tempo\n3. atrás
agog	/əgɔg/\n\ncurioso
agonist	[s]\nagonista
agonize	/ægənaiz/\n\n1. agonizar\n2. a. atormentar\n  b. supliciar\n  c. torturar
agony	/ægəniː/\n\n[s]\n\n1. a. agonia\n  b. ânsia\n  c. passamento\n2. a. aflição\n  b. angústia\n  c. transe
agoraphobia	/ægərəfoubiə/\n\n[s]\nagorafobia
agranulocytosis	[s]\nagranulocitose
agree	/əgriː/\n\n1. concordar\n2. estar de acordo\n3. consentir\n4. anuir\n5. combinar
agreeable	/əgriːəbl/\n\n1. agradável\n2. ameno\n3. aprazível\n4. prazeroso
agreeably	/əgriːəbliː/\n\n1. agradavelmente\n2. de maneira agradável
agreed	/əgriːd/\n\nde acordo
agreement	/əgriːmənt/\n\n[s]\n\n1. a. acordo\n  b. afinação\n2. a. ajuste\n  b. concordância\n  c. conformidade\n  d. convenção\n3. a. consenso\n  b. consentimento
agribusiness	[s]\nagronegócio
agricultural	/ægrikʌltʃərəl/\n\nagronômico
agriculture	/ægrikʌltʃər/\n\n[s]\n\n1. agricultura\n2. agronomia
agriculturist	/ægrikʌltʃərist/\n\n[s]\n\n1. agrônomo\n2. engenheiro agrônomo
agrimony	/ægriməniː/\n\nagrimônia
Agrippa	/əgraipə/\n\nAgripa
agronomics	/əgrənɔmiks/\n\n[s]\nagronomia
agronomy	[s]\nagronomia
ague	/eigjuː/\n\nfebre
ah	/ɑː/\n\nah
aha	/ɑːhə/\n\n1. interjeição que exprime a constatação de algo esperado\n2. ah-ah\n3. ah
ahead	/ɑːed/\n\n1. a. anteriormente\n  b. antes\n  c. em lugar anterior\n2. a. adiante\n  b. avante\n  c. para frente
ahoy	/ɑːɔi/\n\n1. eh\n2. olá
ai	[s]\ninteligência artificial
aid	/eid/\n\n[s]\n\n1. assistente\n2. a. ajuda\n  b. auxílio\n  c. socorro\n3. a. ajudar\n  b. auxiliar\n  c. assistir\n  d. socorrer
aide-de-camp	[s]\najutante de ordens
AIDS	/eidz/\n\n[s]\nAIDS
aileron	/eilərɔn/\n\nválvula para dar movimento rotativo ao avião
ailment	/eilmənt/\n\ndoença
aim	/eim/\n\n[s]\n[vt]\n[vi]\n\n1. a. alvo\n  b. objetivo\n  c. fim\n  d. ponto de mira\n2. a. apontar\n  b. mirar\n  c. tender\n  d. terem vista\n  e. ter por fim\n  f. visar a\n3. a. dar-se ao trabalho de\n  b. empenhar-se em\n  c. esforçar-se
aimless	/eimləs/\n\n1. inútil\n2. vão
Ainu	/einjuː/\n\nainu
air	/ɛər/\n\n[s]\n\n1. ar\n2. vento
air force	/ɛərfɔːs/\n\n[s]\n\n1. força aérea\n2. aeronáutica
air letter	/ɛərletər/\n\n[s]\naerograma
air out	/ɛəraut/\n\n1. arejar\n2. ventilar
air-balloon	aeróstato
airborne	[adjective]\ntransportado pelo ar
aircraft	/ɛəkrɑːft/\n\n[s]\navião
airdrome	/ɛədroum/\n\n[s]\n\n1. aeródromo\n2. aeroporto
airfield	/ɛəfiːld/\n\n[s]\n\n1. aeródromo\n2. aeroporto
airflow	[s]\n\n1. corrente de ar\n2. fluxo de ar
airplane	/ɛəplein/\n\n[s]\n\n1. aeroplano\n2. avião
airport	/ɛəpɔːt/\n\n[s]\naeroporto
airship	/ɛəʃip/\n\n[s]\naeronave
airway	[s]\nvia aérea
airy	/ɛəriː/\n\n1. aguado\n2. falhado\n3. ralo\n4. raro
airy-fairy	traquinas
Ajax	/ədʒəks/\n\nAjax
aka	também conhecido como
akin	/əkin/\n\naparentado
alabaster	/ləbeistər/\n\n1. alabastrino\n2. alabastro
alacrity	/əlækritiː/\n\n1. a. avidez\n  b. cobiça\n2. a. entusiasmo\n  b. furor\n  c. vida
alanine	[s]\nalanina
alarm	/əlɑːm/\n\n1. a. alarmar\n  b. dar alarme\n2. alarme\n3. éctima\n4. a. atordoar\n  b. bestificar\n  c. desconcertar\n5. a. consternação\n  b. estupefação\n6. a. horror\n  b. terror\n  c. pavor\n7. amedrontar\n8. despertador
alarmclock	/əlɑːmklɔk/\n\n[s]\ndespertador
alarming	/əlɑːmiŋ/\n\nalarmante
alas	/əlæz/\n\n1. infelizmente\n2. lamentavelmente
Alaska	/əlæskə/\n\n[s]\nAlasca
alb	/ælb/\n\nalva
Albania	/ælbeiniə/\n\n[s]\nAlbânia
Albanian	/ælbeiniən/\n\nalbanês
albatross	/ælbətrɔs/\n\n[s]\nalbatroz
albeit	embora
Albert	/ælbət/\n\n[s]\nAlberto
albinism	[s]\nalbinismo
albino	/ælbiːnou/\n\nalbino
Albion	/ælbaiən/\n\nÁlbion
album	/ælbəm/\n\n[s]\nálbum
albumen	/ælbjumən/\n\nalbúmen
albumin	[s]\nalbumina
albuminuria	[s]\nalbuminúria
alburnum	/ælbəːnəm/\n\nalburno
alchemist	[s]\nalquimista
alchemy	[s]\nalquimia
alcohol	/ælkəhɔl/\n\n[s]\n\n1. álcool\n2. bebida alcoólica
alcoholic	/ælkəhɔlik/\n\n1. alcoólico\n2. bêbado
alcoholism	/ælkəhɔlizəm/\n\n[s]\nalcoolismo
alcove	/ælkouv/\n\n[s]\nalcova
aldehyde	/ɔːldihaid/\n\n[s]\naldeído
alder	/ɔːldər/\n\namieiro
aldosterone	[s]\naldosterona
ale	/l/\n\ncerveja
alert	/ələːt/\n\n1. ágil\n2. alerta\n3. animado\n4. bem disposto\n5. vivo
alerted	alertado
Aleutian Islands	/ljuːtiənailəndz/\n\nAleutas
Alex	/æleks/\n\n[s]\nAlex
Alexander	/æligzɑːndər/\n\n[s]\nAlexandre
Alexandria	/æligzɑːndriə/\n\n[s]\nAlexandria
alexandrine	/æligzɑːndrain/\n\nalexandrino
Alfred	/ælfrid/\n\n[s]\nAlfredo
alga	/ælgə/\n\nalga
algebra	/ældʒibrə/\n\n[s]\nálgebra
algebraic	/ældʒibreiik/\n\nalgébrico
Algeria	/ældʒiəriə/\n\n1. Algéria\n2. Argélia
Algerian	/ældʒiəriən/\n\nargeliano
Algiers	/ælgiz/\n\nArgel
alginate	[s]\nalginato
algorithm	/ælgɔriðəm/\n\n[s]\nalgoritmo
alias	[s]\n\n1. pseudônimo\n2. apelido\n3. nome falso
alibi	/ælibai/\n\n[s]\nálibi
alien	/eiliən/\n\n1. a. alienígena\n  b. estrangeiro\n  c. estranho\n2. a. abominável\n  b. repugnante\n  c. nauseante
alienable	[adjective]\nalienável
alienate	[vt]\nalienar
alienation	[s]\nalienação
alignment	[s]\nalinhamento
alike	/əlaik/\n\n1. igualmente\n2. a. semelhante\n  b. similar\n  c. parecido
aliment	[s]\n[vt]\n\n1. alimento\n2. alimentar
alimentary	[adjective]\nalimentar
alimentation	[s]\nalimentação
alimony	/æliməniː/\n\nalimento
alive	[adjective]\nvivo
alkali	/ælkəlai/\n\nálcali
alkaline	/ælkəlain/\n\nalcalino
alkaloid	alcalóide
alkalosis	[s]\nalcalose
all	/l/\n\n1. tudo\n2. todas\n3. todos
all about	/ləbaut/\n\n1. em toda a parte\n2. em todo o lugar
all of a sudden	/lɔfəsʌdn/\n\n1. de repente\n2. subitamente
all of it	/lɔfit/\n\n1. toda a quantidade\n2. tudo
all over again	/louvərəgein/\n\n1. de novo\n2. novamente\n3. outra vez
all the	/lð/\n\n1. cada\n2. cada um\n3. toda a pessoa\n4. todo
all the same	/lðseim/\n\nigualmente
all the time	/lðtaim/\n\n1. continuamente\n2. semcessar
all-powerful	onipotente
Allah	/ælə/\n\nAlá
allay	[vt]\n\n1. aliviar\n2. tranquilizar\n3. acalmar
allegation	[s]\nalegação
allege	[vt]\nalegar
allegedly	/əledʒdliː/\n\no chamado
allegorical	[adjective]\nalegórico
allegorically	[adverb]\nalegoricamente
allegory	/æligəriː/\n\n1. alegoria\n2. parábola
allele	[s]\nalelo
alleluia	[s]\naleluia
allergenic	[adjective]\nalergênico
allergic	/ələːdʒik/\n\nalérgico
allergy	/ælədʒiː/\n\nalergia
alleviate	[vt]\naliviar
alleviation	[s]\nalívio
alley	/æliː/\n\nbeco
alliance	/eiliəns/\n\naliança
allied	aliado
alligator	/æligeitər/\n\n1. caimão\n2. crocodilo\n3. jacaré
alliteration	/əlitəreiʃən/\n\naliteração
alloantigen	aloantígeno
allocate	1. alocar\n2. partilhar
allocation	alocação
allot	/əlɔt/\n\n1. lotear\n2. repartir
allow	/ælou/\n\n1. a. deixar\n  b. largar\n  c. permitir\n2. a. aquiescer\n  b. consentir
allowable	[adjective]\nadmissível
allowance	[s]\npermissão
allowed	permitido
alloy	/ælɔi/\n\nliga
allude	/əluːd/\n\n1. aludir\n2. fazer alusã oa\n3. reportar-se
allusion	/əluːʒn/\n\nalusão
alluvion	/əluːviən/\n\naluvião
alluvium	/əluːvim/\n\naluvião
ally	[s]\n[vt]\n\n1. aliado\n2. a. aliar\n  b. se tornar aliado
almanac	/ɔːlmənæk/\n\nalmanaque
almighty	/ɔːlmaitiː/\n\nonipotente
almond	/ɑːmənd/\n\n1. amêndoa\n2. mígala
almost	/æmoust/\n\n1. quase\n2. por pouco\n3. perto de
alms	/ɑːmz/\n\nesmola
almshouse	/ɑːmzhaus/\n\nasilo
aloe	/ælou/\n\n1. aloés\n2. babosa
alone	/əloun/\n\n1. isolado\n2. só\n3. sozinho\n4. único
along	1. por\n2. ao longo de
alongside	/əlɔŋsaid/\n\naoladode
aloud	em voz alta
alp	/ælp/\n\nalpe
alpaca	/ælpækə/\n\nalpaca
Alpenrose	/ælpinrous/\n\nrododentro
alpha	/ælfə/\n\nalfa
alphabet	/ælfəbet/\n\nalfabeto
alphabetical	/ælfəbetikl/\n\nalfabético
alphabetically	[adverb]\n\n1. alfabeticamente\n2. em ordem alfabética
alphabetize	[vt]\n\n1. colocar em ordem alfabética\n2. ordenar
alphanumeric	alfanumérico
alpine	/ælpain/\n\nalpestre
Alpinist	/ælpinist/\n\nalpinista
Alps	/ælps/\n\nAlpes
already	/ɔːlrediː/\n\njá
also	/ælsou/\n\n1. ainda\n2. idem\n3. outrossim\n4. também
altar	/ɔːltər/\n\naltar
alter	/ɔːltər/\n\n1. modificar-se\n2. mudar-se\n3. transformar-se
alteration	/ɔːltəreiʃən/\n\n1. alteração\n2. mudança
altered	alterado
alternate	/ɔːltəneit/\n\n1. a. alternado\n  b. alternativa\n  c. alterno\n2. alternar
alternated	alternado
alternately	[adverb]\nalternadamente
alternating	/ɔːltəneitiŋ/\n\n1. alternado\n2. alternativa\n3. alterno
alternation	/ɔːltənæʃən/\n\n[s]\nalternação
alternative	/ɔːltəːnətiv/\n\n1. alternativa\n2. intercorrência
alternatively	[adverb]\nalternativamente
although	/ɔːlthau/\n\n[conjunction]\n\n1. embora\n2. se bem que\n3. ainda que\n4. conquanto\n5. posto que
altitude	/æltitjuːd/\n\n[s]\naltitude
altogether	/ɔːltədʒeðər/\n\n[adverb]\n\n1. a. em suma\n  b. na sua generalidade\n  c. numa palavra\n2. a. cada coisa\n  b. tudo
altough	1. embora\n2. se bem que
altruism	/æltruːizəm/\n\naltruísmo
altruist	/æltruːist/\n\n1. altruísta\n2. filantropo
altruistic	/æltruːistik/\n\n1. altruísta\n2. filantrópico\n3. humanitário
alum	/æləm/\n\n1. alume\n2. alúmen\n3. pedra-ume
alum earth	/æləməːθ/\n\nalumina
alumina	/æljuminə/\n\nalumina
aluminium	/æljuminiəm/\n\nalumínio
aluminum	/æljuminəm/\n\nalumínio
alveolus	alvéolo
always	/ɔːlweiz/\n\n1. sempre\n2. eternamente
Amadeus	/əmædjuːs/\n\nAmadeu
amalgamate	/əmælgəmeit/\n\namalgamar
amaranthus	/æmənθəs/\n\namaranto
amaryllis	/æmərilis/\n\namarílis
amass	/əmæs/\n\n1. acumular\n2. amontoar\n3. empilhar\n4. juntar
amateur	/æmətər/\n\n[adjective]\n\n1. amador\n2. curioso\n3. diletanto\n4. não profissional
amaze	/əmeiz/\n\n1. admirar\n2. atordoar\n3. estontear
amazement	[s]\n\n1. admiração\n2. adoração
amazing	1. adorável\n2. incrível\n3. estonteante\n4. assombroso\n5. surpreendente
amazingly	1. incrivelmente\n2. surpreendentemente
Amazon	/æməzən/\n\n1. Amazonas\n2. amazona
